subject,session,list,item,input,output,study,recall,repeat,intrusion,list_type,list_category,category,response,response_time
27,1,7,APRON,13,5,true,true,0,false,mixed,mixed,obj,2,1.92
27,1,7,ALEC BALDWIN,14,n/a,true,false,0,false,mixed,mixed,cel,1,2.004
27,1,7,JASON BIGGS,15,n/a,true,false,0,false,mixed,mixed,cel,3,1.655
27,1,7,ELVIS PRESLEY,16,n/a,true,false,0,false,mixed,mixed,cel,3,1.319
27,1,7,CAMDEN YARDS,17,n/a,true,false,0,false,mixed,mixed,loc,4,1.888
27,1,7,SYDNEY OPERA HOUSE,18,n/a,true,false,0,false,mixed,mixed,loc,4,1.148
27,1,7,CHURCHILL DOWNS,19,2,true,true,0,false,mixed,mixed,loc,2,1.604
27,1,7,DEATH VALLEY,20,n/a,true,false,0,false,mixed,mixed,loc,3,2.328
27,1,7,FLASK,21,n/a,true,false,0,false,mixed,mixed,obj,2,1.638
27,1,7,PLATE,22,6,true,true,0,false,mixed,mixed,obj,4,0.982
27,1,7,STOCKING,23,n/a,true,false,0,false,mixed,mixed,obj,2,2.132
27,1,7,PIE,24,1,true,true,0,false,mixed,mixed,obj,3,1.411
27,1,7,COMCAST TOWER,n/a,7,false,true,0,true,mixed,mixed,n/a,n/a,n/a
27,1,7,PHILADELPHIA,n/a,9,false,true,0,true,mixed,mixed,n/a,n/a,n/a
27,1,7,SKYSCRAPER,n/a,8,false,true,0,true,mixed,mixed,n/a,n/a,n/a
27,1,8,SUPREME COURT,1,n/a,true,false,0,false,mixed,mixed,loc,1,1.899
27,1,8,QUEBEC,2,n/a,true,false,0,false,mixed,mixed,loc,2,2.25
27,1,8,LEMON,3,n/a,true,false,0,false,mixed,mixed,obj,3,1.326
27,1,8,LADDER,4,n/a,true,false,0,false,mixed,mixed,obj,3,1.954
27,1,8,KEANU REEVES,5,n/a,true,false,0,false,mixed,mixed,cel,3,1.276
27,1,8,DANE COOK,6,n/a,true,false,0,false,mixed,mixed,cel,1,1.618
27,1,8,PERFUME,7,n/a,true,false,0,false,mixed,mixed,obj,2,2.088
27,1,8,FIRE EXTINGUISHER,8,n/a,true,false,0,false,mixed,mixed,obj,3,1.336
27,1,8,BIRDHOUSE,9,n/a,true,false,0,false,mixed,mixed,obj,2,2.277
27,1,8,TANKTOP,10,n/a,true,false,0,false,mixed,mixed,obj,4,1.782
27,1,8,CANOE,11,n/a,true,false,0,false,mixed,mixed,obj,2,1.479
27,1,8,PROJECTOR,12,n/a,true,false,0,false,mixed,mixed,obj,3,1.471
27,1,8,DANNY DEVITO,13,4,true,true,0,false,mixed,mixed,cel,3,1.841
27,1,8,CARY GRANT,14,3,true,true,0,false,mixed,mixed,cel,3,1.513
27,1,8,COURTNEY LOVE,15,n/a,true,false,0,false,mixed,mixed,cel,1,1.687
27,1,8,DAVID SPADE,16,n/a,true,false,0,false,mixed,mixed,cel,3,2.338
27,1,8,ALBERT EINSTEIN,17,8,true,true,0,false,mixed,mixed,cel,3,1.486
27,1,8,FAITH HILL,18,2,true,true,0,false,mixed,mixed,cel,3,1.291
27,1,8,PRAGUE,19,6,true,true,0,false,mixed,mixed,loc,4,1.37
27,1,8,ROMAN FORUM,20,n/a,true,false,0,false,mixed,mixed,loc,3,1.704
27,1,8,YANKEE STADIUM,21,n/a,true,false,0,false,mixed,mixed,loc,2,1.531
27,1,8,BARCELONA CATHEDRAL,22,7,true,true,0,false,mixed,mixed,loc,4,1.887
27,1,8,TAJ MAHAL,23,5,true,true,0,false,mixed,mixed,loc,4,1.322
27,1,8,DOME OF THE ROCK,24,1,true,true,0,false,mixed,mixed,loc,4,1.673
27,1,9,MGM GRAND,1,8,true,true,0,false,pure,loc,loc,4,1.451
27,1,9,GATEWAY ARCH,2,12,true,true,0,false,pure,loc,loc,3,1.478
27,1,9,IGUAZU FALLS,3,6,true,true,0,false,pure,loc,loc,4,0.892
27,1,9,SEARS TOWER,4,13,true,true,0,false,pure,loc,loc,2,1.71
27,1,9,MONTE CARLO,5,7,true,true,0,false,pure,loc,loc,2,2.057
27,1,9,BUCKINGHAM PALACE,6,n/a,true,false,0,false,pure,loc,loc,2,1.191
27,1,9,LINCOLN FINANCIAL FIELD,7,n/a,true,false,0,false,pure,loc,loc,4,1.204
27,1,9,PRADO MUSEUM,8,9,true,true,0,false,pure,loc,loc,3,1.32
27,1,9,ATOMIUM,9,n/a,true,false,0,false,pure,loc,loc,2,1.547
27,1,9,COLONIAL WILLIAMSBURG,10,10,true,true,0,false,pure,loc,loc,3,1.71
27,1,9,IWO JIMA MEMORIAL,11,n/a,true,false,0,false,pure,loc,loc,4,1.489
27,1,9,SMOKY MOUNTAINS,12,3,true,true,0,false,pure,loc,loc,3,1.669
27,1,9,MISSISSIPPI RIVER,13,n/a,true,false,0,false,pure,loc,loc,3,1.675
27,1,9,CARLSBAD CAVERNS,14,n/a,true,false,0,false,pure,loc,loc,3,1.96
27,1,9,CHICAGO,15,11,true,true,0,false,pure,loc,loc,4,1.556
27,1,9,HAYDEN PLANETARIUM,16,n/a,true,false,0,false,pure,loc,loc,3,1.569
27,1,9,OLYMPIA,17,n/a,true,false,0,false,pure,loc,loc,3,1.296
27,1,9,HOLLYWOOD,18,n/a,true,false,0,false,pure,loc,loc,3,1.276
27,1,9,TOWER BRIDGE,19,n/a,true,false,0,false,pure,loc,loc,4,1.391
27,1,9,AGRA FORT,20,n/a,true,false,0,false,pure,loc,loc,4,2.25
27,1,9,YELLOWSTONE,21,4,true,true,0,false,pure,loc,loc,4,1.024
27,1,9,PLACE DE LA CONCORDE,22,5,true,true,0,false,pure,loc,loc,3,1.712
27,1,9,BLUE MOSQUE,23,1,true,true,0,false,pure,loc,loc,4,1.589
27,1,9,GRAND CANYON,24,2,true,true,0,false,pure,loc,loc,4,1.279
27,1,10,LONDON DUNGEON,1,n/a,true,false,0,false,mixed,mixed,loc,3,1.444
27,1,10,BUCKINGHAM FOUNTAIN,2,n/a,true,false,0,false,mixed,mixed,loc,4,1.916
27,1,10,ELIZABETH TAYLOR,3,n/a,true,false,0,false,mixed,mixed,cel,3,1.492
27,1,10,RICHARD SIMMONS,4,7,true,true,0,false,mixed,mixed,cel,1,1.279
27,1,10,KEYS,5,n/a,true,false,0,false,mixed,mixed,obj,4,1.036
27,1,10,BOTTLE,6,n/a,true,false,0,false,mixed,mixed,obj,4,1.842
27,1,10,JON STEWART,7,6,true,true,0,false,mixed,mixed,cel,3,2.042
27,1,10,MATTHEW PERRY,8,4,true,true,0,false,mixed,mixed,cel,3,1.304
27,1,10,LUCY LIU,9,5,true,true,0,false,mixed,mixed,cel,4,0.869
27,1,10,JEFFERSON MEMORIAL,10,n/a,true,false,0,false,mixed,mixed,loc,2,1.37
27,1,10,PARIS OPERA,11,n/a,true,false,0,false,mixed,mixed,loc,3,1.394
27,1,10,BUNKER HILL,12,n/a,true,false,0,false,mixed,mixed,loc,3,1.271
27,1,10,BELT,13,n/a,true,false,0,false,mixed,mixed,obj,4,1.108
27,1,10,MITTEN,14,n/a,true,false,0,false,mixed,mixed,obj,2,1.747
27,1,10,DOLLAR,15,n/a,true,false,0,false,mixed,mixed,obj,4,0.918
27,1,10,ARNOLD SCHWARZENEGGER,16,n/a,true,false,0,false,mixed,mixed,cel,3,1.385
27,1,10,JAY LENO,17,n/a,true,false,0,false,mixed,mixed,cel,2,1.975
27,1,10,TOM CRUISE,18,3,true,true,0,false,mixed,mixed,cel,3,1.16
27,1,10,TIRE,19,n/a,true,false,0,false,mixed,mixed,obj,4,1.062
27,1,10,TRASH CAN,20,8,true,true,0,false,mixed,mixed,obj,4,1.033
27,1,10,MOUSETRAP,21,n/a,true,false,0,false,mixed,mixed,obj,2,1.425
27,1,10,SEA WORLD,22,n/a,true,false,0,false,mixed,mixed,loc,3,1.806
27,1,10,STATUE OF LIBERTY,23,2,true,true,0,false,mixed,mixed,loc,3,1.317
27,1,10,JENNE MOSQUE,24,1,true,true,0,false,mixed,mixed,loc,4,1.803
27,1,11,HEATHER GRAHAM,1,n/a,true,false,0,false,pure,cel,cel,3,1.334
27,1,11,JOHN KERRY,2,7,true,true,0,false,pure,cel,cel,2,1.847
27,1,11,BARBARA WALTERS,3,5,true,true,0,false,pure,cel,cel,2,1.247
27,1,11,ROBERTO BENIGNI,4,n/a,true,false,0,false,pure,cel,cel,2,1.64
27,1,11,BRAD PITT,5,n/a,true,false,0,false,pure,cel,cel,3,1.178
27,1,11,CHRISTOPHER WALKEN,6,n/a,true,false,0,false,pure,cel,cel,4,1.68
27,1,11,AL PACINO,7,n/a,true,false,0,false,pure,cel,cel,3,1.06
27,1,11,JULIA ROBERTS,8,n/a,true,false,0,false,pure,cel,cel,3,1.168
27,1,11,KURT COBAIN,9,n/a,true,false,0,false,pure,cel,cel,2,1.304
27,1,11,MATT DAMON,10,n/a,true,false,0,false,pure,cel,cel,3,1.68
27,1,11,LIZA MINELLI,11,6,true,true,0,false,pure,cel,cel,2,1.22
27,1,11,SARAH JESSICA PARKER,12,n/a,true,false,0,false,pure,cel,cel,3,1.028
27,1,11,TOBEY MAGUIRE,13,n/a,true,false,0,false,pure,cel,cel,3,1.465
27,1,11,MERYL STREEP,14,n/a,true,false,0,false,pure,cel,cel,3,1.589
27,1,11,JUSTIN TIMBERLAKE,15,n/a,true,false,0,false,pure,cel,cel,3,1.633
27,1,11,HUGH GRANT,16,n/a,true,false,0,false,pure,cel,cel,3,1.14
27,1,11,BILLY CRYSTAL,17,n/a,true,false,0,false,pure,cel,cel,2,1.633
27,1,11,GEORGE WASHINGTON,18,n/a,true,false,0,false,pure,cel,cel,3,1.386
27,1,11,LIAM NEESON,19,n/a,true,false,0,false,pure,cel,cel,3,2.515
27,1,11,LEBRON JAMES,20,3,true,true,0,false,pure,cel,cel,3,1.157
27,1,11,SUSAN SARANDON,21,n/a,true,false,0,false,pure,cel,cel,2,1.694
27,1,11,KATIE COURIC,22,4,true,true,0,false,pure,cel,cel,2,1.646
27,1,11,GWEN STEFANI,23,2,true,true,0,false,pure,cel,cel,4,1.146
27,1,11,PRINCE CHARLES,24,1,true,true,0,false,pure,cel,cel,2,1.473
27,1,12,BILL CLINTON,1,n/a,true,false,0,false,mixed,mixed,cel,2,1.608
27,1,12,GARTH BROOKS,2,n/a,true,false,0,false,mixed,mixed,cel,1,1.152
27,1,12,KIRSTEN DUNST,3,n/a,true,false,0,false,mixed,mixed,cel,2,1.45
27,1,12,BUCKET,4,n/a,true,false,0,false,mixed,mixed,obj,3,1.914
27,1,12,LEAF,5,n/a,true,false,0,false,mixed,mixed,obj,4,1.059
27,1,12,PADLOCK,6,n/a,true,false,0,false,mixed,mixed,obj,3,1.27
27,1,12,MOUNT VESUVIUS,7,7,true,true,0,false,mixed,mixed,loc,3,1.665
27,1,12,MAYAN PYRAMID,8,n/a,true,false,0,false,mixed,mixed,loc,4,1.03
27,1,12,AYERS ROCK,9,n/a,true,false,0,false,mixed,mixed,loc,4,1.18
27,1,12,FLORENCE,10,4,true,true,0,false,mixed,mixed,loc,4,1.773
27,1,12,DRUM,11,n/a,true,false,0,false,mixed,mixed,obj,4,1.103
27,1,12,BOOK,12,n/a,true,false,0,false,mixed,mixed,obj,4,0.868
27,1,12,LAPTOP,13,n/a,true,false,0,false,mixed,mixed,obj,4,0.829
27,1,12,HANDLE,14,6,true,true,0,false,mixed,mixed,obj,3,1.787
27,1,12,LAMP,15,5,true,true,0,false,mixed,mixed,obj,4,1.681
27,1,12,WHITE CLIFFS OF DOVER,16,n/a,true,false,0,false,mixed,mixed,loc,4,1.672
27,1,12,OLD FAITHFUL,17,n/a,true,false,0,false,mixed,mixed,loc,4,1.123
27,1,12,GREAT ZIMBABWE RUINS,18,3,true,true,0,false,mixed,mixed,loc,3,1.667
27,1,12,ALCATRAZ,19,n/a,true,false,0,false,mixed,mixed,loc,3,1.839
27,1,12,JIM MORRISON,20,n/a,true,false,0,false,mixed,mixed,cel,2,1.483
27,1,12,VINCE VAUGHN,21,n/a,true,false,0,false,mixed,mixed,cel,3,2.157
27,1,12,DEREK JETER,22,n/a,true,false,0,false,mixed,mixed,cel,2,1.964
27,1,12,LEONARDO DICAPRIO,23,1,true,true,0,false,mixed,mixed,cel,4,1.7
27,1,12,ANGELINA JOLIE,24,2,true,true,0,false,mixed,mixed,cel,4,0.892
27,1,13,CRADLE,1,n/a,true,false,0,false,pure,obj,obj,2,1.655
27,1,13,MICROSCOPE,2,n/a,true,false,0,false,pure,obj,obj,2,1.632
27,1,13,PRINTER,3,n/a,true,false,0,false,pure,obj,obj,4,1.773
27,1,13,PENDULUM,4,n/a,true,false,0,false,pure,obj,obj,2,1.484
27,1,13,GAS MASK,5,4,true,true,0,false,pure,obj,obj,2,1.16
27,1,13,SPEAKER,6,n/a,true,false,0,false,pure,obj,obj,3,1.471
27,1,13,SOCKET,7,n/a,true,false,0,false,pure,obj,obj,4,1.449
27,1,13,BICYCLE,8,n/a,true,false,0,false,pure,obj,obj,4,2.02
27,1,13,CORD,9,n/a,true,false,0,false,pure,obj,obj,4,1.732
27,1,13,CAMERA,10,n/a,true,false,0,false,pure,obj,obj,4,0.924
27,1,13,ALLENWRENCH,11,5,true,true,0,false,pure,obj,obj,3,1.93
27,1,13,CHAIR,12,3,true,true,0,false,pure,obj,obj,4,1.334
27,1,13,WEDDING DRESS,13,n/a,true,false,0,false,pure,obj,obj,2,1.349
27,1,13,BOUQUET,14,n/a,true,false,0,false,pure,obj,obj,2,0.996
27,1,13,PILLOW,15,n/a,true,false,0,false,pure,obj,obj,4,2.261
27,1,13,TILE,16,n/a,true,false,0,false,pure,obj,obj,3,1.295
27,1,13,BLOWDRYER,17,n/a,true,false,0,false,pure,obj,obj,3,1.311
27,1,13,STEERING WHEEL,18,n/a,true,false,0,false,pure,obj,obj,3,1.969
27,1,13,BANJO,19,n/a,true,false,0,false,pure,obj,obj,2,1.722
27,1,13,DICE,20,n/a,true,false,0,false,pure,obj,obj,2,2.206
27,1,13,COLANDER,21,6,true,true,0,false,pure,obj,obj,3,1.372
27,1,13,SYRINGE,22,n/a,true,false,0,false,pure,obj,obj,2,1.249
27,1,13,PEN,23,2,true,true,0,false,pure,obj,obj,4,0.717
27,1,13,CALCULATOR,24,1,true,true,0,false,pure,obj,obj,3,1.389
27,1,14,KEVIN SPACEY,1,n/a,true,false,0,false,mixed,mixed,cel,3,1.382
27,1,14,HOWARD STERN,2,5,true,true,0,false,mixed,mixed,cel,1,1.189
27,1,14,CONAN O'BRIEN,3,n/a,true,false,0,false,mixed,mixed,cel,2,1.294
27,1,14,CAR SEAT,4,n/a,true,false,0,false,mixed,mixed,obj,2,1.853
27,1,14,BALLOON,5,n/a,true,false,0,false,mixed,mixed,obj,2,1.393
27,1,14,MOUSE,6,n/a,true,false,0,false,mixed,mixed,obj,4,1.016
27,1,14,GUITAR,7,n/a,true,false,0,false,mixed,mixed,obj,3,1.295
27,1,14,EPCOT CENTER,8,n/a,true,false,0,false,mixed,mixed,loc,4,1.727
27,1,14,GRAND CENTRAL STATION,9,n/a,true,false,0,false,mixed,mixed,loc,2,1.999
27,1,14,CAPE HORN,10,n/a,true,false,0,false,mixed,mixed,loc,3,1.474
27,1,14,GUGGENHEIM,11,2,true,true,0,false,mixed,mixed,loc,3,1.712
27,1,14,QUARTER,12,n/a,true,false,0,false,mixed,mixed,obj,4,1.033
27,1,14,CANDLE,13,n/a,true,false,0,false,mixed,mixed,obj,3,2.262
27,1,14,ST PAULS CATHEDRAL,14,n/a,true,false,0,false,mixed,mixed,loc,2,1.789
27,1,14,VERRAZANO NARROWS,15,4,true,true,0,false,mixed,mixed,loc,2,2.432
27,1,14,NICOLAS CAGE,16,n/a,true,false,0,false,mixed,mixed,cel,2,1.879
27,1,14,JIM BELUSHI,17,n/a,true,false,0,false,mixed,mixed,cel,2,1.153
27,1,14,BILL MURRAY,18,n/a,true,false,0,false,mixed,mixed,cel,3,2.31
27,1,14,CARNEGIE HALL,19,n/a,true,false,0,false,mixed,mixed,loc,3,1.421
27,1,14,MOUNT FUJI,20,n/a,true,false,0,false,mixed,mixed,loc,4,1.419
27,1,14,REMOTE,21,n/a,true,false,0,false,mixed,mixed,obj,4,0.827
27,1,14,RIBBON,22,n/a,true,false,0,false,mixed,mixed,obj,3,1.244
27,1,14,TOM BROKAW,23,3,true,true,0,false,mixed,mixed,cel,2,1.139
27,1,14,MIKE TYSON,24,1,true,true,0,false,mixed,mixed,cel,1,1.783
27,1,15,GREAT SALT LAKE,1,n/a,true,false,0,false,mixed,mixed,loc,3,1.366
27,1,15,SALT FLATS,2,n/a,true,false,0,false,mixed,mixed,loc,3,1.629
27,1,15,LIPSTICK,3,n/a,true,false,0,false,mixed,mixed,obj,2,1.823
27,1,15,RAZOR,4,n/a,true,false,0,false,mixed,mixed,obj,4,1.021
27,1,15,ADAM SANDLER,5,5,true,true,0,false,mixed,mixed,cel,2,1.489
27,1,15,CHARLIE SHEEN,6,n/a,true,false,0,false,mixed,mixed,cel,2,1.381
27,1,15,TIMBUKTU,7,6,true,true,0,false,mixed,mixed,loc,3,1.159
27,1,15,CORCOVADO,8,n/a,true,false,0,false,mixed,mixed,loc,3,2.325
27,1,15,JULIANNE MOORE,9,n/a,true,false,0,false,mixed,mixed,cel,3,1.238
27,1,15,KATE WINSLET,10,n/a,true,false,0,false,mixed,mixed,cel,4,1.216
27,1,15,VACUUM CLEANER,11,n/a,true,false,0,false,mixed,mixed,obj,3,1.419
27,1,15,HIGH CHAIR,12,n/a,true,false,0,false,mixed,mixed,obj,2,1.212
27,1,15,PEDAL,13,n/a,true,false,0,false,mixed,mixed,obj,3,1.499
27,1,15,PRINCESS DIANA,14,n/a,true,false,0,false,mixed,mixed,cel,3,2.659
27,1,15,SEAN COMBS,15,n/a,true,false,0,false,mixed,mixed,cel,3,1.264
27,1,15,BENJAMIN FRANKLIN,16,n/a,true,false,0,false,mixed,mixed,cel,3,1.234
27,1,15,JESSICA SIMPSON,17,4,true,true,0,false,mixed,mixed,cel,3,1.662
27,1,15,BOX,18,n/a,true,false,0,false,mixed,mixed,obj,4,1.754
27,1,15,TOWEL,19,n/a,true,false,0,false,mixed,mixed,obj,4,2.494
27,1,15,GLOVES,20,n/a,true,false,0,false,mixed,mixed,obj,3,1.914
27,1,15,OLD STATE HOUSE,21,n/a,true,false,0,false,mixed,mixed,loc,2,1.555
27,1,15,OXFORD,22,1,true,true,0,false,mixed,mixed,loc,3,1.286
27,1,15,GALAPAGOS ISLANDS,23,3,true,true,0,false,mixed,mixed,loc,4,1.036
27,1,15,ALAMO,24,2,true,true,0,false,mixed,mixed,loc,3,1.519
27,1,16,KREMLIN,1,n/a,true,false,0,false,mixed,mixed,loc,4,1.158
27,1,16,HUNGARIAN PARLIAMENT,2,3,true,true,0,false,mixed,mixed,loc,3,1.471
27,1,16,MOUNT KILIMANJARO,3,n/a,true,false,0,false,mixed,mixed,loc,3,1.386
27,1,16,EMPIRE STATE BUILDING,4,n/a,true,false,0,false,mixed,mixed,loc,2,2.366
27,1,16,OWEN WILSON,5,n/a,true,false,0,false,mixed,mixed,cel,3,1.557
27,1,16,NICOLE KIDMAN,6,n/a,true,false,0,false,mixed,mixed,cel,2,1.448
27,1,16,GLENN CLOSE,7,n/a,true,false,0,false,mixed,mixed,cel,2,1.318
27,1,16,JENNIFER LOPEZ,8,n/a,true,false,0,false,mixed,mixed,cel,3,1.131
27,1,16,JACQUES CHIRAC,9,n/a,true,false,0,false,mixed,mixed,cel,2,1.681
27,1,16,CLIVE OWEN,10,n/a,true,false,0,false,mixed,mixed,cel,3,1.577
27,1,16,SPORK,11,n/a,true,false,0,false,mixed,mixed,obj,3,1.93
27,1,16,MASCARA,12,4,true,true,0,false,mixed,mixed,obj,3,1.625
27,1,16,SAUCEPAN,13,n/a,true,false,0,false,mixed,mixed,obj,4,1.218
27,1,16,TENT,14,n/a,true,false,0,false,mixed,mixed,obj,2,1.824
27,1,16,EARRINGS,15,n/a,true,false,0,false,mixed,mixed,obj,4,1.344
27,1,16,ACADIA PARK,16,n/a,true,false,0,false,mixed,mixed,loc,3,1.441
27,1,16,PEARL HARBOR,17,n/a,true,false,0,false,mixed,mixed,loc,3,1.2
27,1,16,COLOSSEUM,18,n/a,true,false,0,false,mixed,mixed,loc,3,1.265
27,1,16,KAUFMAN STADIUM,19,n/a,true,false,0,false,mixed,mixed,loc,2,2.313
27,1,16,AL GORE,20,n/a,true,false,0,false,mixed,mixed,cel,2,1.108
27,1,16,KATIE HOLMES,21,2,true,true,0,false,mixed,mixed,cel,3,1.66
27,1,16,BED,22,n/a,true,false,0,false,mixed,mixed,obj,4,0.921
27,1,16,WHISTLE,23,n/a,true,false,0,false,mixed,mixed,obj,2,1.264
27,1,16,MAILBOX,24,1,true,true,0,false,mixed,mixed,obj,3,1.106
27,2,17,SAFE,1,4,true,true,0,false,pure,obj,obj,2,1.212
27,2,17,ICE,2,n/a,true,false,0,false,pure,obj,obj,3,1.534
27,2,17,MAYONNAISE,3,n/a,true,false,0,false,pure,obj,obj,3,1.326
27,2,17,VACUUM CLEANER,4,6,true,true,0,false,pure,obj,obj,3,1.29
27,2,17,TV,5,n/a,true,false,0,false,pure,obj,obj,4,1.033
27,2,17,HELMET,6,n/a,true,false,0,false,pure,obj,obj,2,1.527
27,2,17,WHIP,7,n/a,true,false,0,false,pure,obj,obj,2,1.259
27,2,17,WEDDING DRESS,8,3,true,true,0,false,pure,obj,obj,2,1.655
27,2,17,MOUSETRAP,9,8,true,true,0,false,pure,obj,obj,2,1.166
27,2,17,SOCKET,10,n/a,true,false,0,false,pure,obj,obj,4,1.562
27,2,17,MICROCHIP,11,n/a,true,false,0,false,pure,obj,obj,2,1.745
27,2,17,CALENDAR,12,n/a,true,false,0,false,pure,obj,obj,4,1.09
27,2,17,CAR SEAT,13,n/a,true,false,0,false,pure,obj,obj,2,1.674
27,2,17,WALKMAN,14,n/a,true,false,0,false,pure,obj,obj,2,1.368
27,2,17,TENT,15,9,true,true,0,false,pure,obj,obj,2,1.23
27,2,17,STOP SIGN,16,n/a,true,false,0,false,pure,obj,obj,3,1.26
27,2,17,LAMP,17,n/a,true,false,0,false,pure,obj,obj,4,0.799
27,2,17,INK CARTRIDGE,18,n/a,true,false,0,false,pure,obj,obj,3,1.415
27,2,17,EASEL,19,n/a,true,false,0,false,pure,obj,obj,2,1.255
27,2,17,BED,20,7,true,true,0,false,pure,obj,obj,4,0.796
27,2,17,HAMMER,21,10,true,true,0,false,pure,obj,obj,3,1.397
27,2,17,ZIPLOCK BAG,22,5,true,true,0,false,pure,obj,obj,3,1.192
27,2,17,PEPPER,23,1,true,true,0,false,pure,obj,obj,3,1.141
27,2,17,AXE,24,2,true,true,0,false,pure,obj,obj,2,1.361
27,2,18,SHOE,1,n/a,true,false,0,false,mixed,mixed,obj,4,1.065
27,2,18,LIPSTICK,2,n/a,true,false,0,false,mixed,mixed,obj,3,1.597
27,2,18,PEDAL,3,n/a,true,false,0,false,mixed,mixed,obj,3,1.36
27,2,18,ST BASILS CATHEDRAL,4,n/a,true,false,0,false,mixed,mixed,loc,4,1.875
27,2,18,FORBIDDEN CITY,5,11,true,true,0,false,mixed,mixed,loc,4,0.909
27,2,18,JAY LENO,6,7,true,true,0,false,mixed,mixed,cel,3,1.815
27,2,18,DAVID SPADE,7,n/a,true,false,0,false,mixed,mixed,cel,3,2.092
27,2,18,TOWER OF PISA,8,10,true,true,0,false,mixed,mixed,loc,4,0.943
27,2,18,CAPE CANAVERAL,9,12,true,true,0,false,mixed,mixed,loc,3,1.45
27,2,18,GOLF CLUB,10,n/a,true,false,0,false,mixed,mixed,obj,2,1.939
27,2,18,KNIFE,11,n/a,true,false,0,false,mixed,mixed,obj,3,1.519
27,2,18,BEN KINGSLEY,12,n/a,true,false,0,false,mixed,mixed,cel,3,1.983
27,2,18,ANTHONY HOPKINS,13,4,true,true,0,false,mixed,mixed,cel,3,1.472
27,2,18,ARC DE TRIOMPHE,14,9,true,true,0,false,mixed,mixed,loc,3,1.791
27,2,18,TREVI FOUNTAIN,15,8,true,true,0,false,mixed,mixed,loc,3,1.658
27,2,18,CENTRAL PARK,16,n/a,true,false,0,false,mixed,mixed,loc,3,1.977
27,2,18,MACHU PICHU,17,n/a,true,false,0,false,mixed,mixed,loc,4,0.781
27,2,18,CONDOLEEZZA RICE,18,6,true,true,0,false,mixed,mixed,cel,2,1.7
27,2,18,ANNETTE BENING,19,2,true,true,0,false,mixed,mixed,cel,2,1.73
27,2,18,AL SHARPTON,20,5,true,true,0,false,mixed,mixed,cel,2,1.205
27,2,18,CHER,21,1,true,true,0,false,mixed,mixed,cel,2,1.109
27,2,18,SEASHELL,22,n/a,true,false,0,false,mixed,mixed,obj,4,1.856
27,2,18,MAILBOX,23,3,true,true,0,false,mixed,mixed,obj,3,1.388
27,2,18,PADLOCK,24,n/a,true,false,0,false,mixed,mixed,obj,3,1.167
27,2,18,ST PETERS BASILICA,n/a,13,false,true,0,true,mixed,mixed,n/a,n/a,n/a
27,2,19,JOYSTICK,1,n/a,true,false,0,false,mixed,mixed,obj,2,1.431
27,2,19,CALCULATOR,2,n/a,true,false,0,false,mixed,mixed,obj,3,0.936
27,2,19,SOCK,3,8,true,true,0,false,mixed,mixed,obj,4,0.845
27,2,19,GLUE STICK,4,n/a,true,false,0,false,mixed,mixed,obj,2,1.876
27,2,19,PERFUME,5,n/a,true,false,0,false,mixed,mixed,obj,2,1.669
27,2,19,KEYS,6,9,true,true,0,false,mixed,mixed,obj,4,0.922
27,2,19,GETTYSBURG,7,11,true,true,0,false,mixed,mixed,loc,3,1.648
27,2,19,BARCELONA CATHEDRAL,8,n/a,true,false,0,false,mixed,mixed,loc,4,1.571
27,2,19,KYOTO,9,n/a,true,false,0,false,mixed,mixed,loc,4,1.133
27,2,19,SALT FLATS,10,n/a,true,false,0,false,mixed,mixed,loc,4,1.733
27,2,19,PETRA,11,4,true,true,0,false,mixed,mixed,loc,4,1.103
27,2,19,ANGELINA JOLIE,12,3,true,true,0,false,mixed,mixed,cel,4,1.142
27,2,19,ELVIS PRESLEY,13,n/a,true,false,0,false,mixed,mixed,cel,3,1.337
27,2,19,BEN STILLER,14,n/a,true,false,0,false,mixed,mixed,cel,3,1.617
27,2,19,ROBERT REDFORD,15,n/a,true,false,0,false,mixed,mixed,cel,2,2.225
27,2,19,TERRELL OWENS,16,6,true,true,0,false,mixed,mixed,cel,1,1.65
27,2,19,CAMERON DIAZ,17,2,true,true,0,false,mixed,mixed,cel,3,1.385
27,2,19,CANOE,18,7,true,true,0,false,mixed,mixed,obj,3,2.259
27,2,19,FEATHER,19,10,true,true,0,false,mixed,mixed,obj,3,2.007
27,2,19,PHILADELPHIA ART MUSEUM,20,n/a,true,false,0,false,mixed,mixed,loc,3,1.904
27,2,19,SISTINE CHAPEL,21,n/a,true,false,0,false,mixed,mixed,loc,3,1.385
27,2,19,DEVIL'S TOWER,22,n/a,true,false,0,false,mixed,mixed,loc,4,0.869
27,2,19,MAHATMA GANDHI,23,n/a,true,false,0,false,mixed,mixed,cel,4,1.737
27,2,19,HEATHER GRAHAM,24,1,true,true,0,false,mixed,mixed,cel,3,1.004
27,2,19,DEVIL'S PEAK,n/a,5,false,true,0,true,mixed,mixed,n/a,n/a,n/a
27,2,20,BRUCE SPRINGSTEEN,1,n/a,true,false,0,false,pure,cel,cel,2,1.592
27,2,20,ALEC BALDWIN,2,13,true,true,0,false,pure,cel,cel,2,1.364
27,2,20,GLENN CLOSE,3,12,true,true,0,false,pure,cel,cel,2,1.913
27,2,20,LARRY KING,4,3,true,true,0,false,pure,cel,cel,2,1.22
27,2,20,JULIA ROBERTS,5,n/a,true,false,0,false,pure,cel,cel,3,0.96
